Conversation,Date
"@grizz64 Very little DRIP @ .01 cent per share div.I used to get $2300.00 div per qtr, now it's worthless to continue. I might dump the whole mess and take an offset loss on my taxes. I should have followed my uncle's advice years ago to avoid banks as inevitably they all disappear. Oh! Heck!",2024-09-04
