Conversation,Date
On Aug 5 SYK close3d at $315.94 - to $365 today Sept 9. I don't see a better run in SYK's 10-year history. The $6 pop today squares with comments that Orthopedic & Spine had improving volumes July & August. The MAKO systems are being well received in Europe per the last conference call.,2024-09-09
